edge,r,p,q
e1773,0.09662543633479477,0.007971147187161368,0.00959333710459699
e1774,0.18716266943301055,2.301798817568141e-07,5.87856730872767e-07
e1775,0.07853794838746,0.031169918839172066,0.035394087583425056
e1776,0.16052663094411146,9.581664482313095e-06,1.7633878035515635e-05
e1777,0.09439508113850556,0.009548447974332356,0.01140540904497082
e1778,0.06470776880865665,0.07597287099939609,0.08338077062033875
e1779,0.09526869242061815,0.008900243218630784,0.010666998316716008
e1780,0.11400910634971549,0.0017271645382846068,0.0022405850268490007
e1781,0.17812019538875742,8.697114902495788e-07,1.952093238886377e-06
e1782,0.037709957009659116,0.301397288167755,0.3157238529524833
e1783,0.1402454278387116,0.00011285091248621036,0.00017280187430560064
e1784,-0.03435718682358389,0.34644768102135953,0.3611855014839195
e1785,0.21430648135606004,2.8479735095470112e-09,1.1435567562547522e-08
e1786,-0.028394968069633892,0.43654286062092634,0.451705643009382
e1787,0.14008099240033908,0.00011498183236537418,0.00017588888185647981
e1788,0.16680774564976592,4.184106470318753e-06,8.20170594556178e-06
e1789,0.11420384146516699,0.0016957236422455962,0.0022020947846963825
e1790,0.14970924473998554,3.713959702212471e-05,6.168235526124868e-05
e1791,0.06282853888901824,0.08490544358659811,0.09270882454723195
e1792,0.20967218174724042,6.29558774813687e-09,2.307222765891781e-08
e1793,0.14374121674101362,7.545311547942913e-05,0.00011885672429673393
e1794,0.045072229317230796,0.2166841932252974,0.22924058719741722
e1795,0.07648253393227665,0.03587574453642937,0.04051341029820363
e1796,0.20497669823813863,1.3807332474187241e-08,4.649644751732049e-08
e1797,0.06281021496116268,0.08499654587583766,0.09280320766647479
e1798,0.1529683762210395,2.4929060624935317e-05,4.275149141987356e-05
e1799,-0.011167141640413486,0.7596531720268863,0.7695529486527712
e1800,0.07979753733899364,0.02855568268766375,0.03252206750326267
e1801,0.04772477090780793,0.19081297977750075,0.20281905232198832
e1802,0.16384340179578938,6.210157189188322e-06,1.1817035218476793e-05
e1803,0.004456075603993691,0.9028388706029931,0.9068032869832717
e1804,0.08523480016455638,0.01932055532716297,0.022380758543020147
e1805,0.03400015999734064,0.35148510049548687,0.3662836981493605
e1806,0.20732721783351046,9.340522762119667e-09,3.285196234821162e-08
e1807,0.15728498672245922,1.4517961995666857e-05,2.5813745864346893e-05
e1808,0.0453407865559604,0.21395565327725816,0.22648638226594167
e1809,0.08130731012734081,0.025672537347028467,0.029383073169946886
e1810,0.15808092972593002,1.311971434464946e-05,2.3546384871800528e-05
e1811,0.06684864213183708,0.06674504817265563,0.07357780072212756
e1812,0.18647377450641942,2.5530437907578517e-07,6.46985035237282e-07
e1813,0.15250390997935587,2.639956817557035e-05,4.504041552587877e-05
e1814,0.17101908442903224,2.3592991327892054e-06,4.848208668164518e-06
e1815,0.07537627637630115,0.03864989917064213,0.04352515383938534
e1816,0.1190956058096136,0.0010591843738843507,0.0014076244851274594
e1817,0.051928362587103816,0.15457636437306568,0.1653889806454114
e1818,0.03034651259104477,0.40566747704929623,0.4208958703483313
e1819,0.062147580008039084,0.08834436903147423,0.09629473318323586
e1820,0.0742147940653495,0.04175621233385212,0.046850959937057804
e1821,0.1935776667321597,8.611161767650476e-08,2.4074475860669357e-07
e1822,0.1175447653872573,0.0012319509666493358,0.0016255022037078492
e1823,0.07017789611656285,0.05423995850461283,0.06027671716322082
e1824,0.11319472958726606,0.0018645317202974293,0.002408580411159938
e1825,0.16099273196088904,9.019862168216756e-06,1.6671387113935624e-05
e1826,0.11591455614351691,0.0014412730144450208,0.001886185254995128
e1827,0.08238004391865501,0.02377994129055785,0.027303302081819827
e1828,0.07766997073748794,0.033088415584131774,0.037474217183098416
e1829,0.13443423498327328,0.00021588252734193187,0.0003170759682710491
e1830,0.1891822548057189,1.6951434682308614e-07,4.4473770623327805e-07
e1831,0.17943326269067197,7.199750614685756e-07,1.646839508416627e-06
e1832,0.08373490896209873,0.021563141173315075,0.024857006855643283
e1833,0.18478377124103926,3.2864207385261067e-07,8.152552068894231e-07
e1834,0.013189919501937283,0.7178326119902787,0.7290058167188848
e1835,0.013141970964972834,0.718814801783563,0.7298915478871775
e1836,0.14240663399702252,8.808419908257243e-05,0.00013693270539357795
e1837,0.06809405716421077,0.061814722554220956,0.06836239740074453
e1838,0.022644740102435237,0.534969422614826,0.5491819195272137
e1839,0.049039007690289176,0.17886914255326417,0.19047979540910565
e1840,0.0617574557554741,0.09036449161341904,0.09842118018209398
e1841,0.12504453490942105,0.0005835775864514103,0.0008019607741442624
e1842,0.1214845542081811,0.0008363349702343968,0.0011281904763872355
e1843,0.1284389246621824,0.00041046622636059776,0.0005775900088089306
e1844,0.17707081571684452,1.0104691973398358e-06,2.2392357491161173e-06
e1845,0.15336539640748728,2.373405987037122e-05,4.0846475086083824e-05
e1846,0.17311334825260885,1.7651247767789899e-06,3.717035244222423e-06
e1847,0.2187994923920802,1.2972420109539099e-09,5.661209653066405e-09
e1848,0.02066423989515727,0.5712832249698557,0.5849817936039997
e1849,0.17812186419248188,8.695034305366907e-07,1.9520665915704135e-06
e1850,0.05078170362285739,0.163899349166499,0.17501593949416883
e1851,0.14559937936869038,6.068772003057347e-05,9.717457584554329e-05
e1852,0.16733607643660742,3.896915899210677e-06,7.684643279298977e-06
e1853,0.1071529410393105,0.003240394124634996,0.004073264043979308
e1854,0.0878354754154125,0.01591161058908045,0.018576770356274624
e1855,0.07359793586405854,0.04349001490229271,0.0487331097784574
e1856,0.030394116024037583,0.4049309825815389,0.42017554246389743
e1857,0.09634795466439035,0.008153791675271648,0.00980484949772831
e1858,0.10775326567359246,0.0030708794119623816,0.003868977543403064
e1859,0.08910936485636352,0.014443434667983437,0.01694219569070854
e1860,0.08026243103358352,0.027639604207562694,0.03153650156129222
e1861,0.11747904716620686,0.001239816015558479,0.001634904162057765
e1862,0.2532942644239377,1.7332569928654286e-12,1.7041410157125507e-11
e1863,0.11995073350286715,0.0009737757865100269,0.001301332224266304
e1864,0.18384414810900715,3.777997695914631e-07,9.22820107385555e-07
e1865,0.10834242658823488,0.0029124033192734753,0.003680967040555234
e1866,0.1660384253124826,4.638736853961065e-06,9.023544808780565e-06
e1867,0.09310550239532907,0.010582116452245929,0.012584958907529671
e1868,0.030574665275483155,0.40214488288644673,0.4173063132627778
e1869,-0.02409488724597308,0.5091373619342939,0.5234196157716821
e1870,0.16012047101490448,1.0098276805127236e-05,1.850761727961245e-05
e1871,0.037848109043085075,0.29962850967794574,0.3139536300858846
e1872,0.1456326232463885,6.045028342265838e-05,9.683174091758685e-05
e1873,0.0900568745985713,0.013430080849910082,0.015814118870604178
e1874,0.10557377364664805,0.0037277028086340107,0.004652322727614727
e1875,0.1326780299926014,0.0002613218888574179,0.0003786170795968414
e1876,0.11397233189423936,0.0017331616669290428,0.0022474968358828663
e1877,0.010480651816357418,0.7740142771015365,0.7833833849211971
e1878,0.045256672702547796,0.2148075760358202,0.2273398267889604
e1879,0.010294710589878056,0.7779176489306155,0.7870137881911159
e1880,0.07439652624395125,0.041256692172282144,0.04631138166902159
e1881,0.15780619904216786,1.3587179897517509e-05,2.4328313834856795e-05
e1882,0.1785341583821554,8.195399436663007e-07,1.8507540716022905e-06
e1883,0.043950937859262885,0.2283463938832715,0.24106595428525743
e1884,0.15296192176459306,2.4948951951683635e-05,4.278191674610119e-05
e1885,0.008653004597479912,0.8126135541149345,0.8198081447637581
e1886,0.1483167454797622,4.392641509090076e-05,7.199272445304935e-05
e1887,0.1398634550200446,0.00011785913385732058,0.00018006884942500418
e1888,0.032014211210926805,0.38034410277964525,0.3953846129297885
e1889,0.15371527854832054,2.2726220333826565e-05,3.923412723546011e-05
e1890,0.10234811106962707,0.004935120655939691,0.006072773995374712
e1891,0.1477691881215566,4.690397571997749e-05,7.650730465799607e-05
e1892,0.09784270555306987,0.007212384488081342,0.008717063547696247
e1893,0.012472302173145008,0.7325802639708545,0.7434518462450918
e1894,0.16076185035499127,9.294104289025474e-06,1.714429693655978e-05
e1895,0.06280544152574044,0.08502029123059658,0.09282404100997817
e1896,0.2242319111900763,4.899410095534833e-10,2.409744461224498e-09
e1897,0.14728517217055132,4.9694107802355925e-05,8.068805036446498e-05
e1898,0.10512514960749827,0.003877784848658271,0.004833265594907904
e1899,0.14914790643677184,3.974638457008951e-05,6.567741035828125e-05
e1900,0.08051315789373853,0.027156127098807315,0.031016870186894654
e1901,0.13003827393012882,0.00034671921707129215,0.0004934004876801139
e1902,0.14931732031870001,3.894192876122183e-05,6.44444392805251e-05
e1903,0.16394048457688817,6.131030308535094e-06,1.1680948122532155e-05
e1904,0.07549114203072053,0.03835363232324211,0.043201295252873605
e1905,0.06381918107429677,0.08009635425959419,0.08770317210112932
e1906,0.2434731542585196,1.2685962767200653e-11,9.665884800665954e-11
e1907,0.10800087238135193,0.003003344280071843,0.0037896487967427352
e1908,0.12821055053798092,0.0004204131278075022,0.0005902928980010791
e1909,0.03413331047261005,0.34960104322991536,0.3643775603768562
e1910,0.09004130700387349,0.013446210040891143,0.01583123771232598
e1911,-0.0009508926243394235,0.9792174938145647,0.9799068755360474
e1912,0.02853849400685759,0.43422710062676023,0.449379546646863
e1913,0.024005946638899357,0.510702712896074,0.5250017556892176
e1914,0.12089248835378216,0.000887108053968819,0.0011927201049915207
e1915,0.060022824988504496,0.09979981884487603,0.10831831988072174
e1916,0.2531414162666875,1.7889718482780556e-12,1.749412274237509e-11
e1917,0.013438866506489476,0.7127406306265704,0.7239084647307075
e1918,0.15325195624647273,2.4069836712911917e-05,4.135996464786695e-05
e1919,0.16890345952927152,3.151681088535617e-06,6.315421776443336e-06
e1920,0.23023201236882992,1.622944595979017e-10,9.14745794527214e-10
e1921,0.16707463560761926,4.036589387606256e-06,7.93991586570767e-06
e1922,0.12003651758608352,0.0009655687599847599,0.0012909714004096158
e1923,0.17237417621420073,1.9562422746942424e-06,4.078493584747556e-06
e1924,0.06452283813830607,0.07681648891293504,0.08424624576287723
e1925,0.11802091869720206,0.0011763250077343906,0.0015556132146407743
e1926,-0.02339313415908972,0.5215560396248212,0.5357714840250848
e1927,0.026134034421544432,0.47394755688598567,0.48865635884312286
e1928,0.021083003956476144,0.5635081816042492,0.5773173812770057
e1929,0.16445445031909164,5.727912671656836e-06,1.0963303084156105e-05
e1930,0.04428065019068185,0.22487178434566554,0.23748598994208694
e1931,0.01823523356511459,0.6173564261691091,0.6304727948663282
e1932,0.09385240003308595,0.009971954633709193,0.011889868017424383
e1933,0.15804556988140162,1.3179010318598466e-05,2.364214417561611e-05
e1934,0.21067804572355847,5.307983872709774e-09,1.986999230002342e-08
e1935,0.03242471605088673,0.37426266115760926,0.389225343978909
e1936,0.1787061029696646,7.995288519462635e-07,1.8107003702891365e-06
e1937,0.011742848524622717,0.7476728117475222,0.7580338778161653
e1938,0.21756490035249945,1.6128837316829827e-09,6.906276902255426e-09
e1939,0.13617581189316305,0.00017821887370579487,0.00026484620915131937
e1940,0.04147765681984844,0.25563012314097144,0.2691128101626901
e1941,0.0740312516481018,0.042265884723485296,0.047406780858829746
e1942,0.19461179161895334,7.325893102202403e-08,2.079379157521435e-07
e1943,0.15104776693658556,3.1561887295082275e-05,5.306087329324468e-05
e1944,0.14633677626120983,5.562256845419741e-05,8.967747810406938e-05
e1945,0.1658278703778988,4.771170332244784e-06,9.26034230095301e-06
e1946,0.2214060779238303,8.156073384618504e-10,3.753604541024705e-09
e1947,0.13975659824873493,0.00011929718607451157,0.0001821121511876941
e1948,0.2033802269866684,1.7957941223712802e-08,5.9008208966154944e-08
e1949,0.28482658432889824,1.605730233283493e-15,3.9303851958599647e-14
e1950,0.20089609615723505,2.6918015346322518e-08,8.475767490376869e-08
e1951,0.21049306230635328,5.477543744191339e-09,2.0408747520952563e-08
e1952,0.21315451858571316,3.474583716915006e-09,1.3626650890626637e-08
e1953,0.20222313269259487,2.1697682703437766e-08,6.984533901624256e-08
e1954,0.13320935943972725,0.00024670818472593084,0.00035893353385334285
e1955,0.17023066874847642,2.629231317809783e-06,5.350414482504825e-06
e1956,0.23879136291045083,3.1794103034446816e-11,2.1491258504941972e-10
e1957,0.27929030198320803,5.851510142250409e-15,1.2231623091468817e-13
e1958,0.268115923638253,7.290742404940107e-14,1.1041535301241106e-12
e1959,0.20076237322474977,2.7506972830272416e-08,8.633892102877304e-08
e1960,0.1329464354319047,0.00025384129649428104,0.0003685838599223781
e1961,0.19335917222233864,8.909339017306162e-08,2.483135104263202e-07
e1962,0.16932814380419048,2.9745492031739708e-06,5.98942923638187e-06
e1963,0.15350346570858311,2.333138224363273e-05,4.0233492777148296e-05
e1964,0.23208570103610393,1.1463859697734663e-10,6.680257920495455e-10
e1965,0.04183597662537563,0.2515430886299231,0.26483823415350877
e1966,0.2006793179574276,2.787903600056271e-08,8.738270852279066e-08
e1967,0.1715033076542014,2.2069001492826587e-06,4.5581020208328915e-06
e1968,0.26613331958746217,1.126910897208946e-13,1.605263196453688e-12
e1969,0.16994591035619944,2.7338087283920952e-06,5.539999357943248e-06
e1970,0.2360108052214703,5.437173381637501e-11,3.430556445611486e-10
e1971,0.2275423391980758,2.6734231774784514e-10,1.411919353286125e-09
e1972,0.17229551653572403,1.977710479176715e-06,4.116782273600066e-06
e1973,0.10911122148629303,0.0027168144425079276,0.003444044299013107
e1974,0.13119969089516093,0.00030635721158945125,0.0004389451012045561
e1975,0.060551365175410474,0.09684527353609891,0.10521487925797719
e1976,-0.0127152026968125,0.7275770910826578,0.7384497430787418
e1977,0.16012792614622,1.0088559545459838e-05,1.8491511002546815e-05
e1978,0.2087724928524573,7.32838759472928e-09,2.639545939097062e-08
e1979,0.19680472805692023,5.184813744368826e-08,1.5211233010900728e-07
e1980,0.23547017734144096,6.030314537770185e-11,3.7665806434911074e-10
e1981,0.23555399311590666,5.934386612208954e-11,3.7171637892023347e-10
e1982,0.047335540894050954,0.19446033065222407,0.20647532707177776
e1983,0.22969762952512307,1.7930248312580681e-10,9.939051293046115e-10
e1984,0.09245484461919883,0.011140431785373637,0.01322602270188136
e1985,0.049522358542217614,0.17461896598915067,0.1860632588982704
e1986,0.09297222010485394,0.010694417232910014,0.01271623463999219
e1987,0.1860946448366987,2.7023867158219186e-07,6.815905658410162e-07
e1988,0.2226927786670635,6.472414150498243e-10,3.0608612546320114e-09
e1989,0.16760015819362747,3.7605315072346356e-06,7.438085378587541e-06
e1990,0.169524642203397,2.895855136952042e-06,5.846947770428738e-06
e1991,0.15493180384823205,1.9529186071009724e-05,3.4033698468613145e-05
e1992,0.252342684087227,2.109884489915955e-12,2.0127852995842526e-11
e1993,0.2601994220970191,4.060370211105685e-13,4.87443769631546e-12
e1994,0.09977351305532739,0.006140905466015923,0.007479283846852125
e1995,0.24641619325530834,7.049988970416833e-12,5.828615725438096e-11
e1996,0.2770781310282018,9.731056764106793e-15,1.9061567943608857e-13
e1997,0.2518872911255612,2.317401141641912e-12,2.1783789663993408e-11
e1998,0.17013444135023112,2.66413460791705e-06,5.411480932688506e-06
e1999,0.22999137690282792,1.6974905399074077e-10,9.499454933677562e-10
e2000,0.3164034214762087,5.709805953369898e-19,4.983558704914955e-17
e2001,0.230009893613786,1.6916376529777784e-10,9.4720285014794e-10
e2002,0.15348302121092436,2.3390596421699488e-05,4.032512074779692e-05
e2003,0.18887094580102243,1.777379447269757e-07,4.641103661024559e-07
e2004,0.22232185988270467,6.919520915106402e-10,3.2506720068606564e-09
e2005,0.07931785267391162,0.029528144673816457,0.033583475967820055
e2006,0.1151495013937715,0.001550381151803987,0.0020223246539656094
e2007,0.0396228712075881,0.27752091998266504,0.29147972278751433
e2008,0.15331475223709157,2.3883410578363488e-05,4.107864049346874e-05
e2009,0.19829928158430316,4.087263319383899e-08,1.2331191639742203e-07
e2010,0.040543746776894665,0.26649806146004124,0.28024262434236
e2011,-0.04586954161649199,0.2086559774343579,0.22107624059970835
e2012,0.2778471843187849,8.158191231233134e-15,1.6316382462466268e-13
e2013,0.10112021315966037,0.005480645786306965,0.0067125093025300715
e2014,0.1993788039424435,3.438118629705684e-08,1.0553133389656713e-07
e2015,0.07802842235167352,0.032284234242197105,0.03661345309282056
e2016,0.1992237081939785,3.5248278323075255e-08,1.0789736019523113e-07
e2017,0.19893243709761324,3.693423572897186e-08,1.1253885944059715e-07
e2018,0.1793514544475321,7.285300161399771e-07,1.6641124106044014e-06
e2019,-0.007978130829394185,0.8269878041878931,0.8337753218836291
